bryozan	bryozoan
biasses	bias
BIC	bureau
bamming	bam
BIP	blunt impact projectile
babez	babes
bioreduced	bioreduce
buckraming	buckram
bigamized	bigamize
better-known	well-known
bizarrest	bizarre
bradyarrythmia	bradyarrhythmia
bigamizes	bigamize
bicomissural	bicommissural
benzanidine	benzamidine
bagsying	bagsy
breh	bro
bleaker	bleak
bred	breed
beaning	bean
bubbleth	bubble
BHT	butylated hydroxytoluene
bunged up	bung up
brer	brother
best-informed	well-informed
bepaints	bepaint
bonged	bong
biographizes	biographize
breaststroking	breaststroke
biographized	biographize
bikes	bike
burnished	burnish
bleachiest	bleachy
Barbadoses	Barbados
back-hands	back-hand
buttons	button
burnishes	burnish
Barbadosed	Barbados
bisbenzamide	bisbenzimide
blackholing	blackhole
bonds	bond
bull-bar	bull bar
bronchodilates	bronchodilate
builds upon	build upon
begettest	beget
bronchodilated	bronchodilate
basking	bask
bonjoured	bonjour
bettereth	better
bevoicing	bevoice
biennary	biennial
battens down	batten down
besoothing	besoothe
bastes	baste
banefullest	baneful
benmost	ben
blowdrying	blowdry
broodier	broody
brocked	brock
buggering off	bugger off
bedimpled	bedimple
buckdanceing	buckdance
butts	butt
brought on	bring on
brocks	brock
bedimples	bedimple
befettering	befetter
boyed	boy
bucked	buck
brought down	bring down
beprosing	beprose
beshiting	beshite
bespurting	bespurt
balderdashes	balderdash
botted	bot
begirding	begird
backspaces	backspace
backpatching	backpatch
balderdashed	balderdash
backspaced	backspace
blazest	blaze
Batmobiling	Batmobile
birdysits	birdysit
becurling	becurl
billhooked	billhook
braggadoccio	braggadocio
booziest	boozy
backdating	backdate
bebarked	bebark
blueprinting	blueprint
boulted	boult
busted ass	bust ass
bassaw	bashaw
brangled	brangle
behooveth	behoove
beweds	bewed
bawwed	baww
bekissing	bekiss
blacklegging	blackleg
bookends	bookend
botchiest	botchy
bursten	burst
bedimpling	bedimple
bronzed	bronze
bursted	burst
ballbusts	ballbust
bedrizzled	bedrizzle
bolding	bold
backhanding	backhand
bedrizzles	bedrizzle
barreled	barrel
bodysurfs	bodysurf
biffing	biff
beshrouds	beshroud
buffed the muffin	buff the muffin
bacterized	bacterize
birded	bird
bobbitts	bobbitt
briefens	briefen
bagsing	bags
boding	bode
bring'st	bringest
bought out	buy out
bought into	buy into
bronzes	bronze
bebathed	bebathe
birdiesitting	birdiesit
better-built	well-built
besouled	besoul
boxhauls	boxhaul
blotchiest	blotchy
beclouding	becloud
backhauls	backhaul
braized	braize
bovrilizes	bovrilize
bakhshishing	bakhshish
bovrilized	bovrilize
bibbling	bibble
binds on pickup	bind on pickup
bewhacked	bewhack
brightened up	brighten up
bigamizing	bigamize
blatherin'	blathering
BCD	bad
brightenest	brighten
burthened	burthen
backcasting	backcast
bedazzling	bedazzle
bartending	bartend
bats one thousand	bat one thousand
bulga	bulgur
blathering	blather
bedumbing	bedumb
biomedicalizing	biomedicalize
Brexits	Brexit
blowin'	blowing
b'lieved	b'lieve
blending	blend
bled out	bleed out
beliest	belie
bedding	bed
backwings	backwing
broken wind	break wind
branchiostegial	branchiostegal
blurrs	blurr
bunking	bunk
blenked	blenk
burnt the candle at both ends	burn the candle at both ends
benefitted	benefit
browned out	brown out
brokering	broker
befringing	befringe
bo-peeping	bo-peep
basepairs	basepair
bepitied	bepity
beshorn	beshear
beladied	belady
besomed	besom
bepities	bepity
bancke	bank
bycatching	bycatch
bebaying	bebay
bullets	bullet
beteaches	beteach
balistically	ballistically
beladies	belady
biostimulated	biostimulate
bouged	bouge
booed	boo
backscattering	backscatter
bouges	bouge
bouget	budget
blinging out	bling out
burlier	burly
buffs the muffin	buff the muffin
biocalcifies	biocalcify
broomier	broomy
blightens	blighten
brownier	browny
bigfooted	bigfoot
beats it	beat it
blottos	blotto
bounden	bind
breathier	breathy
bagged	bag
begg'd	beg
baptizeth	baptize
builtest	build
beeped	beep
babywears	babywear
bursts into tears	burst into tears
backtrolls	backtroll
beating up	beat up
bedyes	bedye
Bowdlerizes	Bowdlerize
beghosting	beghost
brouze	browse
buzzsawed	buzzsaw
bedyed	bedye
buuut	but
backwinded	backwind
burglared	burglar
bloud	blood
broodiest	broody
babbed	bab
backchats	backchat
bearin'	bearing
bit-bucket	bit bucket
bailing	bail
baffling	baffle
building on	build on
bruits	bruit
biodecays	biodecay
bringing owls to Athens	bring owls to Athens
becomsing	becomse
bangtailed	bangtail
bastardizes	bastardize
bioprospected	bioprospect
begifting	begift
bastardized	bastardize
bottled up	bottle up
Bartramian sandpiper	bartramian sandpiper
bodder	bother
breaking out	break out
breastier	breasty
Bouddhist	Buddhist
bumetamide	bumetanide
bizzare	bizarre
ball out	bawl out
bordering on	border on
Bouddhism	Buddhism
broke and entered	break and enter
bluescreens	bluescreen
BWR	boiling water reactor
BWS	Beckwith-Wiedemann syndrome
brashest	brash
barmed	barm
backlisting	backlist
barmen	barman
BWC	big white cock
banisht	banish
bowing out	bow out
BWM	Biel water maze
butling	butle
blistering	blister
bambooing	bamboo
bentches	bentch
brimfull	brimful
buttwelds	buttweld
batmobiling	batmobile
blanked	blank
bentched	bentch
bodyblocks	bodyblock
backlashed	backlash
bewildered	bewilder
breaks the ice	break the ice
backreferenced	backreference
by and bye	by and by
backlashes	backlash
Buddhizing	Buddhize
bubbling	bubble
bestraddling	bestraddle
belaboring	belabor
blaspheme	blasphemy
beslubbering	beslubber
beclawing	beclaw
bowled over	bowl over
butts in	butt in
bumbard	bombard
beclowned	beclown
bespots	bespot
betas	beta
buildedst	build
batches	batch
buys up	buy up
betterer	better
bioirrigates	bioirrigate
browsing	browse
bettered	better
beautifuller	beautiful
baulkier	baulky
barged in	barge in
beflecked	befleck
bogarts	bogart
brn	brown
biddeth	bid
bleariest	bleary
balsaming	balsam
back-annotated	back-annotate
bundles	bundle
back-annotates	back-annotate
bloomin'	blooming
blueberried	blueberry
bundled	bundle
betalked	betalk
blouds	bloud
bageled	bagel
brings up	bring up
beblubbered	beblubber
brightley	brightly
blocking	block
borenes	borene
boobies	booby
bunnier	bunny
burned the midnight oil	burn the midnight oil
banged on	bang on
bespells	bespell
bartended	bartend
blooming	bloom
buggered up	bugger up
buddy breathing	buddy breathe
betined	betine
blowsier	blowsy
bedaquilline	bedaquiline
befuddling	befuddle
betines	betine
burnt the midnight oil	burn the midnight oil
buffler	buffalo
boate	boat
bandaging	bandage
buffled	buffle
boats	boat
brined	brine
bares	bare
barer	bare
bday	birthday
boughten	buy
bared	bare
becrawled	becrawl
Bhuddism	Buddhism
balancing	balance
bursectomized	bursectomize
begalled	begall
Braminic	Brahminic
Balkanised	Balkanise
brandishest	brandish
buttfucked	buttfuck
babifying	babify
Balkanises	Balkanise
bombing	bomb
befallen	befall
bridlest	bridle
brawling	brawl
busts ass	bust ass
bitchinest	bitchin
bunching	bunch
blobbed	blob
bans	ban
bestarring	bestar
borking	bork
bushwalked	bushwalk
blobber	blubber
breadthens	breadthen
biographise	biographize
brocking	brock
bolted	bolt
believes in	believe in
behalfe	behalf
batmobiled	batmobile
backgrounds	background
becatching	becatch
batmobiles	batmobile
behoveth	behove
blating	blate
braiding	braid
bonjouring	bonjour
bludging	bludge
baling	bale
bedrizzling	bedrizzle
backed up	back up
beefing	beef
bescribbling	bescribble
buoyed	buoy
B.Dr.	bass drum
baby-sits	baby-sit
BBQs	BBQ
blowtorches	blowtorch
balladed	ballad
Birminghamises	Birminghamise
begallows	begallow
bowstringing	bowstring
Birminghamised	Birminghamise
bespewed	bespew
blowtorched	blowtorch
bichromatized	bichromatize
bummery	bottomry
baltic	Baltic
benchmarking	benchmark
beknights	beknight
bioinvading	bioinvade
befreezes	befreeze
blossomed	blossom
buttressing	buttress
baptises	baptise
boonder	bandar
baptised	baptise
blurts	blurt
brown-bagged	brown-bag
belauded	belaud
bioconcentrated	bioconcentrate
binned	bin
bousing	bouse
bollockses up	bollocks up
bending the truth	bend the truth
big upped	big up
backcombed	backcomb
blitting	blit
beghosted	beghost
binds	bind
buttwelding	buttweld
bolshiest	bolshie
bonsaied	bonsai
bloodying up	bloody up
bedrove	bedrive
beflagged	beflag
baned	bane
brought off	bring off
befingered	befinger
biotransforming	biotransform
burnettizes	burnettize
bemingling	bemingle
batmanned	batman
biomineralizing	biomineralize
backquoting	backquote
bittiest	bitty
biographising	biographise
bootlicking	bootlick
blowing out	blow out
besliming	beslime
bleved	bleve
bark at the wrong tree	Misconstruction
bosonized	bosonize
beaten a dead horse	beat a dead horse
braizing	braize
bosonizes	bosonize
behaps	behap
bestaining	bestain
blotting	blot
bangiest	bangy
belimbs	belimb
bivouacs	bivouac
botanises	botanise
blighted	blight
blanking	blank
blading	blade
belching	belch
bluejacks	bluejack
beheads	behead
belaboured	belabour
beteems	beteem
bunyak	alternative form
banhammering	banhammer
blanquet	blanquette
bent the rules	bend the rules
blousing	blouse
backloaded	backload
besows	besow
basipedal	basipetal
brainfucks	brainfuck
beblasting	beblast
bouldly	boldly
bestolen	besteal
blimpier	blimpy
blipped	blip
bonked	bonk
busts a nut	bust a nut
bemuddles	bemuddle
beats a dead horse	beat a dead horse
bracing	brace
BUN	blood, urea, nitrogen
BUC	Bàng-uâ-cê
bridesmaiding	bridesmaid
blights	blight
broad reaches	broad reach
bangier	bangy
blightened	blighten
beluin	belluine
bewinning	bewin
bethumped	bethump
bushbashed	bushbash
bumfucked	bumfuck
burough	borough
bestows	bestow
braaiing	braai
boppier	boppy
banalised	banalise
betook	betake
beheaded	behead
broadens	broaden
bestowe	bestow
broadening	broaden
better-hung	well-hung
bemercying	bemercy
brickier	bricky
bedrabbling	bedrabble
bearing down	bear down
beknowing	beknow
Brittish	British
bandishing	bandish
backsheeshing	backsheesh
bought and paid for	buy and pay for
bilocates	bilocate
barging in	barge in
brightening	brighten
backfilling	backfill
bilocated	bilocate
bespouts	bespout
buzz-bombed	buzz-bomb
bewitcheth	bewitch
beweighs	beweigh
bemixing	bemix
blagged	blag
beholds	behold
bemires	bemire
beetles	beetle
been had	be had
beetled	beetle
bastid	bastard
bemired	bemire
broke bad	break bad
besings	besing
begazes	begaze
backtabs	backtab
barbarized	barbarize
biled	bile
bedighting	bedight
brisks	brisk
blamed	blame
begazed	begaze
boltest	bolt
beaconed	beacon
burbles	burble
big-notes	big-note
boometh	boom
begroaned	begroan
backgrounded	background
big-noted	big-note
burbled	burble
bandier	bandy
bandies	bandy
breaking one off	break one off
bestuds	bestud
breakier	breaky
backchecks	backcheck
bandied	bandy
beautifying	beautify
breaking water	break water
bookmarked	bookmark
boobfeeding	boobfeed
bridesmaided	bridesmaid
baselined	baseline
belongs	belong
borderlining	borderline
boxed	box
beating one's swords into plowshares	beat one's swords into plowshares
blabbling	babbling
bassed	bass
balmiest	balmy
boxes	box
bedungs	bedung
bearing out	bear out
bogeys	bogey
bpm	beat per minute
bpp	bits per pixel
bps	basis points
bombastick	bombastic
burglarising	burglarise
blockheads	blockhead
bedizzening	bedizzen
backgammoned	backgammon
blackbirding	blackbird
brassens	brassen
bottom edges	bottom edge
bottom edged	bottom edge
besmooths	besmooth
beslaps	beslap
boffing	boff
begging off	beg off
bristlier	bristly
bloudie	bloody
beardiest	beardy
birdysitting	birdysit
blue-skying	blue-sky
balkanize	Balkanize
breaded	bread
banked	bank
bore up	bear up
britting	brit
bethinking	bethink
bearest	bear
birdiesits	birdiesit
beatin'	beating
BMing	BM
becomin'	becoming
begaumed	begaum
balances	balance
blootering	blooter
bolixed up	bolix up
Bros.	brothers
bitting	bitt
balanced	balance
bouns	boun
bloody heck	bloody hell
bioconcentrating	bioconcentrate
backslideth	backslide
betterfies	betterfy
betterfied	betterfy
birdysat	birdysit
backflushed	backflush
becoming	become
bolloxing	bollox
bedrinks	bedrink
braggest	brag
bypassing	bypass
bigmanism	autocracy
beating down	beat down
braver	brave
bobaunce	bobance
boulework	buhl work
br'er	brother
bleving	bleve
braved	brave
bloviated	bloviate
battell	battle
blingiest	blingy
branchier	branchy
boteless	bootless
biotested	biotest
Barnumizes	Barnumize
blotchier	blotchy
butyrated	butylated
beweighed	beweigh
bcc'ing	bcc
babelizing	babelize
Barnumized	Barnumize
bulling	bull
brothers	brother
blottoed	blotto
boomier	boomy
backing off	back off
blottoes	blotto
boogering up	booger up
benegroed	benegro
BEVx	battery electric vehicle with extender
bestowed	bestow
bacterises	bacterise
big-noting	big-note
buckrammed	buckram
Bishop	bishop
beds	bed
banquets	banquet
beslobbered	beslobber
bacterised	bacterise
breathes	breathe
brownian	Brownian
baited	bait
bedrugged	bedrug
bird dogging	bird dog
beliking	belike
biked	bike
bescorching	bescorch
bagpack	backpack
blowing down	blow down
burnettized	burnettize
barbacked	barback
bradypnœa	bradypnea
bygly	bigly
backshished	backshish
blended in	blend in
bearheaded	bareheaded
bestialized	bestialize
bad-mouthed	bad-mouth
bestializes	bestialize
bhindi	okra
banalise	banalize
bumfucking	bumfuck
blazonest	blazon
besmiled	besmile
besmiles	besmile
botanising	botanise
broke up	break up
breezes	breeze
Brachman	Brahman
bleakening	bleaken
broileth	broil
brigaded	brigade
back-sweetening	back-sweeten
beclothing	beclothe
blotches	blotch
brings up against	bring up against
beachiest	beachy
BMEP	brake mean effective pressure
blotched	blotch
buccaniers	buccanier
begunnest	begin
builds castles in the air	build castles in the air
bespiced	bespice
broching	broche
bespices	bespice
bombinated	bombinate
breezed	breeze
bunding	bund
bemeant	bemean
bemeans	bemean
brookest	brook
brûléed	brûlée
bizzarely	bizarrely
bescrawling	bescrawl
bowing	bow
BSc	Bachelor of Science
bigs	big
bosomiest	bosomy
BSS	business support system
BSL	breed#Noun
BSI	body substance isolation
bloqued	bloque
BSE	backscattered electrons
BSG	blue supergiant
BSA	bovine serum albumin
bellini	Bellini
bandsawed	bandsaw
bandsawn	bandsaw
boxed someone's ears	box someone's ears
BS.	Balto-Slavic
bombs out	bomb out
bluffs out	bluff out
bemoaning	bemoan
besticking	bestick
breede	breed
bushhammered	bushhammer
bowled	bowl
breeds	breed
boilest	boil
beating as one	beat as one
bowked	bowk
blindfolds	blindfold
balkanised	balkanise
bagpacker	backpacker
bejesuits	bejesuit
bescribbles	bescribble
baby-sat	baby-sit
balkanises	balkanise
bescribbled	bescribble
backsourcing	backsource
barkier	barky
bioimmures	bioimmure
brazed	braze
brushiest	brushy
burrowing	burrow
brazes	braze
bioimmured	bioimmure
banishest	banish
BluRay	Blu-ray
bleeds white	bleed white
bentching	bentch
begives	begive
bookcrossing	bookcross
belfery	belfry
bespoused	bespouse
brawlest	brawl
besainting	besaint
back-translating	back-translate
bespouses	bespouse
bestains	bestain
bedded down	bed down
bawble	bauble
bowing and scraping	bow and scrape
bepats	bepat
bulldogging	bulldog
baston	baton
brown bags	brown bag
blackbirds	blackbird
birthdays	birthday
backbitten	backbite
broadcasts	broadcast
bigfoots	bigfoot
backwinged	backwing
bowssening	bowssen
ballparked	ballpark
bilks	bilk
boguing	bogue
bottoms the house	bottom the house
bodyboards	bodyboard
burps	burp
bursts	burst
betoiled	betoil
bursts into flame	burst into flame
burbliest	burbly
backstopping	backstop
beleaguring	beleagure
bandies around	bandy around
ballses around	balls around
ballsed on	balls on
becarving	becarve
backpeddle	backpedal
barters	barter
building upon	build upon
bodyboarding	bodyboard
bekase	because
brushes one's teeth	brush one's teeth
berhyming	berhyme
buildeth	build
beflew	befly
bruiting	bruit
bugged out	bug out
befled	beflee
beshouted	beshout
bestarred	bestar
breaking bad	break bad
beknighted	beknight
beesome	besom
buprenorphrine	buprenorphine
benefited	benefit
beest	be
blins	blin
bandolined	bandoline
basted	baste
blackenizes	blackenize
brain stormed	brain storm
bioremediated	bioremediate
beslabbered	beslabber
blackening	blacken
blackenized	blackenize
backwatering	backwater
bodyguarded	bodyguard
brains	brain
back-sweetened	back-sweeten
blasphemest	blaspheme
balds	bald
brandled	brandle
braine	brain
becoming one flesh	become one flesh
break downs	breakdowns
beflowering	beflower
browsed	browse
bifunctionalizing	bifunctionalize
bisulfated	bisulfate
browses	browse
born on	bear on
boult	bolt
bugs	bug
bould	bold
baketh	bake
BASIL	biphasic acid scavenge
bulked out	bulk out
bucksom	buxom
berobs	berob
batted for both sides	bat for both sides
breakdanced	breakdance
baldest	bald
big-enchilada	big enchilada
bending the rules	bend the rules
beholdest	behold
bitching	bitch
bleared	blear
bindaloo	vindaloo
beknaving	beknave
backslid	backslide
bubbliest	bubbly
bribest	bribe
bearding	beard
bedogging	bedog
bishops	bishop
back-annotating	back-annotate
blimpiest	blimpy
bonsaiing	bonsai
bops	bop
broke one off	break one off
banninating	banninate
banters	banter
beseems	beseem
bewigs	bewig
broke loose	break loose
breadcrumbs	breadcrumb
bookplating	bookplate
bodychecks	bodycheck
bowelled	bowel
bioneered	bioneer
bankrupting	bankrupt
BSMS	bus-service management system
bassoons	bassoon
balls out	ball out
brownified	brownify
banqueteers	banqueteer
beleaguers	beleaguer
beshouting	beshout
bespoiling	bespoil
brown-recluse	brown recluse
backburned	backburn
becurled	becurl
befo	before
beating to	beat to
Boston brahmin	Boston Brahmin
breadboarding	breadboard
baits	bait
bedoctored	bedoctor
breeched	breech
breaks one's lance	break one's lance
backfiring	backfire
bespelling	bespell
bounds	bound
blue-penciling	blue-pencil
biassing	bias
betideth	betide
beatboxes	beatbox
booleanised	booleanise
bringeth	bring
bringing low	bring low
beatboxed	beatbox
blennorrhœal	blennorrhoeal
borrowedst	borrow
bogotified	bogotify
bechilled	bechill
bejading	bejade
boning	bone
binge-watching	binge-watch
bumps nasties	bump nasties
bilgier	bilgy
broid	braid
bogotifies	bogotify
bound over	bind over
beshitting	beshit
braces aback	brace aback
belaps	belap
bayts	bayt
bulgier	bulgy
blown down	blow down
bucks for	buck for
bringing down the hammer	bring down the hammer
booby-trapping	booby-trap
brothering	brother
becursing	becurse
brain-storming	brain-storm
bepelting	bepelt
bepinching	bepinch
barn-owl	barn owl
bovrilises	bovrilise
buolt	bolt
balanaeopterid	balaenopterid
bowwowing	bowwow
befooled	befool
baboo	babu
Barnumising	Barnumise
Birminghamizing	Birminghamize
blondens	blonden
baying	bay
boreth	bore
ballading	ballad
bedizening	bedizen
bayoneted	bayonet
blinkers	blinker
blecked	bleck
bought a dog and barked oneself	buy a dog and bark oneself
bobared	bobar
barbacan	barbican
bickered	bicker
breaking with	break with
BCer	British Columbian
backstitching	backstitch
bad wrap	bad rap
bona fida	bona fide
backheeling	backheel
blue petered	blue peter
blue print	blueprint
busked	busk
banck	bank
bloodlets	bloodlet
botanick	botanic
bestridden	bestride
baning	bane
brickiest	bricky
bebloods	beblood
Batmobiles	Batmobile
backtalked	backtalk
beaming up	beam up
bagpiped	bagpipe
believeableness	believableness
breasted one's cards	breast one's cards
brought about	bring about
beveling	bevel
bezoard	bezoar
besmutching	besmutch
brivets	brivet
black-ice	black ice
benightens	benighten
blatently	blatantly
betokeneth	betoken
beaten the system	beat the system
bedamps	bedamp
blue lighting	blue light
barbecuing	barbecue
buck danced	buck dance
basest	base
beringed	bering
bullocking	bullock
buck dances	buck dance
bleeds out	bleed out
beatest	beat
bulletproofed	bulletproof
blemisheth	blemish
boobfed	boobfeed
blearest	blear
backscratched	backscratch
byde	bide
bruitifying	bruitify
bobbed	bob
babysitted	babysit
banked up	bank up
belacing	belace
breaming	bream
befriendest	befriend
braking	brake
bootlicks	bootlick
bullirags	bullirag
balked	balk
breasting one's cards	breast one's cards
bleedeth	bleed
bucklest	buckle
busticating	busticate
beseeches	beseech
blasted off	blast off
BLASTing	BLAST
blessest	bless
bestems	bestem
bermed	berm
beseeched	beseech
backup	back up
Burmanizes	Burmanize
buys wolf tickets	buy wolf tickets
blowing up someone's phone	blow up someone's phone
bastocyst	blastocyst
bensonase	benzonase
babbited	babbit
Balkanising	Balkanise
Burmanized	Burmanize
bossed around	boss around
beskirting	beskirt
beckon call	beck and call
bemuffles	bemuffle
bootjacked	bootjack
blarneying	blarney
barnstorms	barnstorm
bucketing	bucket
brassing	brass
bitier	bitey
Blu-Tacks	Blu-Tack
barking up the wrong tree	bark up the wrong tree
battlest	battle
blinning	blin
bushbashing	bushbash
begunked	begunk
berascalling	berascal
backcombs	backcomb
beliefe	belief
b*llshit	bullsh*t
bioactivated	bioactivate
bioactivates	bioactivate
builders	builders' tea
beguileth	beguile
beshamed	beshame
bamboozled	bamboozle
beshames	beshame
bawled	bawl
beleft	beleave
bamboozles	bamboozle
beseemest	beseem
buildin'	building
blackmarked	blackmark
backheels	backheel
billowiest	billowy
bammed	bam
Br.	brief
becasting	becast
brails	brail
ballarags	ballarag
brought up against	bring up against
begs off	beg off
bringing on	bring on
bearing witness	bear witness
backgammoning	backgammon
beastiality	bestiality
bromized	bromize
broched	broche
brassening	brassen
bequested	bequest
blissfuller	blissful
blethers	blether
bidendate	bidentate
blown a fuse	blow a fuse
belabour'd	belabour
bejewelled	bejewel
back-sweetens	back-sweeten
bethralling	bethrall
Brown	brown
blueberries	blueberry
backpedaling	backpedal
Botoxing	Botox
blotteth	blot
batched	batch
belaying	belay
beslabbers	beslabber
begauded	begaud
brouzing	brouze
bombarded	bombard
bulder	boulder
backslided	backslide
bigging	big
bedips	bedip
bedipt	bedip
begot	beget
brothiest	brothy
biosynthesises	biosynthesise
breaks open	break open
bulldozing	bulldoze
bricks up	brick up
biosynthesised	biosynthesise
blustereth	bluster
bruisest	bruise
baksheeshing	baksheesh
busing	bus
benighting	benight
bullshittier	bullshitty
bipped	bip
belaces	belace
befriends	befriend
bedrew	bedraw
bed-hopped	bed-hop
becourages	becourage
borylating	borylate
betimbered	betimber
belly flopped	belly flop
beadiest	beady
bestrid	bestride
becouraged	becourage
blackbagging	blackbag
blundered	blunder
bowls	bowl
brown-nosed	brown-nose
babytalks	babytalk
blondened	blonden
backslaps	backslap
brown-noses	brown-nose
brassinosteriod	brassinosteroid
bicycled	bicycle
bringing a knife to a gunfight	bring a knife to a gunfight
bechides	bechide
biggers	bigger
bratticed	brattice
beeswaxing	beeswax
becries	becry
badarse	badass
becurtaining	becurtain
bovrilising	bovrilise
BWWM	black woman, white man
bituminized	bituminize
banistered	banister
bituminizes	bituminize
bequeathest	bequeath
birdying	birdie
bilking	bilk
bribed	bribe
binds up	bind up
brigues	brigue
batnipples	Batnipples
browner	brown
barkens	barken
brigued	brigue
browned	brown
brenning	bren
barracking	barrack
boatlifting	boatlift
belettered	beletter
beatifies	beatify
budgets	budget
beatified	beatify
bylde	build
bishoprick	bishopric
broadsealing	broadseal
bruitifies	bruitify
berated	berate
behote	behight
brooking	brook
bruitified	bruitify
birling	birl
bemudding	bemud
beshearing	beshear
beggarest	beggar
blown up	blow up
beflagging	beflag
bashin'	bashing
bitchingest	bitching
bemadams	bemadam
bewildereth	bewilder
bipolarising	bipolarise
bouging	bouge
black-bagging	black-bag
boned up	bone up
benifits	benefits
boarded up	board up
bullionizing	bullionize
breade	bread
banke	bank
blinketh	blink
bashing	bash
blown off steam	blow off steam
banks	bank
breads	bread
brandered	brander
burnt	burn
backpedalled	backpedal
bespelled	bespell
bowged	bowge
broidered	broider
backtimes	backtime
bezzles	bezzle
bowges	bowge
breaks the fourth wall	break the fourth wall
bezzled	bezzle
backtimed	backtime
bushwalks	bushwalk
bluebooked	bluebook
booted up	boot up
bends over	bend over
biodegraded	biodegrade
botched	botch
biodegrades	biodegrade
bummier	bummy
boaks	boak
botches	botch
bikejoring	bikejor
bewrapped	bewrap
broke bread	break bread
blackleaded	blacklead
broacht	broach
behowled	behowl
bedropped	bedrop
brazening	brazen
benightening	benighten
buffaloed	buffalo
bushwacking	bushwack
blest	bless
barrels	barrel
backreacting	backreact
bellyake	bellyache
BAMF	bad-ass
base-metal	base metal
bethinks	bethink
brain storming	brain storm
bickering	bicker
blabbering	blabber
buffers	buffer
bedripping	bedrip
blusheth	blush
blagging	blag
brokest	break
balled	ball
becovering	becover
blundering	blunder
bodychecked	bodycheck
bouldered	boulder
beguyle	beguile
bought off	buy off
bellowses	bellows
brightest	bright
bellowsed	bellows
beneficing	benefice
backchains	backchain
bescreening	bescreen
blackenest	blacken
beggars	beggar
bacterizes	bacterize
blunderin'	blundering
burying the hatchet	bury the hatchet
buffaloes	buffalo
blowing one's load	blow one's load
blemishing	blemish
bewizarded	bewizard
backshifting	backshift
buffing	buff
besteaded	bestead
bepommelled	bepommel
biofluorescing	biofluoresce
bourgeons	bourgeon
birfday	birthday
bridling	bridle
Bildungsroman	bildungsroman
breakest	break
blazoning	blazon
begriping	begripe
bowes	bow
bacterising	bacterise
begemmed	begem
bridg	bridge
battering	batter
backwound	backwind
becolouring	becolour
bridles	bridle
bedarkening	bedarken
bluened	bluen
bullionised	bullionise
bellweathers	bellwethers
betells	betell
besmudging	besmudge
bridled	bridle
brustling	brustle
bullionises	bullionise
besang	besing
befure	before
board-of-directors	board of directors
braced aback	brace aback
bosomier	bosomy
befurs	befur
boundure	bounder
birthdaying	birthday
brute-forced	brute-force
beam reaching	beam reach
biodiversifies	biodiversify
breadthening	breadthen
breedeth	breed
bindest	bind
bioneering	bioneer
biodiversified	biodiversify
bedaubs	bedaub
brute-forces	brute-force
bowdlerizing	bowdlerize
bepatted	bepat
besuiting	besuit
beheadeth	behead
builded	build
broadened	broaden
blent	blend
bodging	bodge
blacklining	blackline
byhearted	byheart
besmutting	besmut
bespeaks	bespeak
Bp.	bishop
bespeckling	bespeckle
befalleth	befall
begets	beget
bambooed	bamboo
bleedest	bleed
banalizing	banalize
bandieth	bandy
betokens	betoken
bakshishing	bakshish
bleakens	bleaken
Burmanizing	Burmanize
bedhopped	bedhop
balsams	balsam
binkied	binky
beclowning	beclown
brandest	brand
boxed the compass	box the compass
believeth	believe
buckayro	buckaroo
bottle-feeds	bottle-feed
beglamoring	beglamor
Bps	bytes per second
bemuddling	bemuddle
bids adieu	bid adieu
banqueteered	banqueteer
beheldest	behold
boils	boil
balsamed	balsam
battelled	battel
barneys	barney
baffed	baff
bogged off	bog off
back-channelled	back-channel
bedwarfing	bedwarf
bridges the gap	bridge the gap
backlinking	backlink
beclumpses	beclumpse
buggered	bugger
batiked	batik
beneficiated	beneficiate
burked	burke
bemulced	bemulce
besnows	besnow
bounceth	bounce
breddest	breed
brought forward	bring forward
betwound	betwynde
basalte	basalt
battologizes	battologize
baby-talks	baby-talk
betosses	betoss
battologized	battologize
biofragmental	biofragmentable
blithers	blither
bitters	bitter
bangtailing	bangtail
bridged the gap	bridge the gap
batters	batter
befriending	befriend
biddin'	bidding
belikes	belike
beglamored	beglamor
black-marketing	black-market
bends the rules	bend the rules
bit the dust	bite the dust
buisness	business
blennorrhœic	blennorrheic
bellied up	belly up
blunter	blunt
befilmed	befilm
byhearts	byheart
bemars	bemar
bidding	bid
binarised	binarise
balanceth	balance
bulemic	bulimic
baulkiest	baulky
bulemia	bulimia
binding over	bind over
barbacking	barback
begetting	beget
biking	bike
bepraising	bepraise
bludgeons	bludgeon
bowstringed	bowstring
bellowed	bellow
befruited	befruit
barkin'	barking
beborken	bebark
beavered away	beaver away
blackbirded	blackbird
bentricular	ventricular
Britishise	Britishize
beserker	berserker
broughtest	bring
barneying	barney
bestoweth	bestow
bellying	belly
boulsters	boulster
burn'd	burn
bolstereth	bolster
barbequing	barbeque
beares	beare
bumfuzzles	bumfuzzle
beared	bear
bumfuzzled	bumfuzzle
bunkoing	bunko
bossing about	boss about
blives	blive
bicucculine	bicuculline
beta reduced	beta reduce
botches up	botch up
babytalked	babytalk
beta reduces	beta reduce
basilectalizing	basilectalize
bats away	bat away
ballots	ballot
bliven	blive
blowest	blow
bones up	bone up
backdooring	backdoor
bemingled	bemingle
borne fruit	bear fruit
bendiest	bendy
brushing aside	brush aside
budging	budge
beplasters	beplaster
bemingles	bemingle
beats one's meat	beat one's meat
bemerding	bemerd
belabors	belabor
bemadding	bemad
becreeping	becreep
